name,lat,lon,cluster,source,max_abs
pointe_des_cascades-15220-can-meds,45.33,-73.96,418,meds,0.8072837454089874
pointe_des_galets-110-fra-refmar,-20.9349,55.2851,121,refmar,1.100051882154225
pointe_pitre-272a-fra-uhslc,16.225,-61.532,100,uhslc,0.4429135724447511
pointeapitre_60minute-poi-fra-cmems,16.23,-61.53,100,cmems,0.443447388289419
ponta_delgada-211a-prt-uhslc,37.735,-25.672,61,uhslc,0.3635832428623535
pori-por-fin-cmems,61.5944,21.4634,403,cmems,0.7932740280485364
pori_mantyluoto_kallo-134266-fin-fmi,61.59,21.46,403,fmi,0.7932740304110473
port_adelaide_inner_harbor-61610-aus-bom,-34.85,138.5,899,bom,1.6448002108308644
port_adelaide_outer_harbor-61600-aus-bom,-34.7798,138.4807,896,bom,1.6325894109120234
port_alberni_bc-8575-can-meds,49.23,-124.81,529,meds,0.9420913997893028
port_alexander-9451054-usa-noaa,56.2466,-134.6477,185,noaa,0.5457671827282916
port_alfred-3460-can-meds,48.33,-70.87,913,meds,1.6712599579997385
port_alma-59690-aus-bom,-23.585,150.8667,716,bom,1.2296140669783062
port_angeles-9444090-usa-noaa,48.125,-123.44,411,noaa,1.479595457216612
port_angeles_wa-584a-usa-uhslc,48.125,-123.44,411,uhslc,0.8017296289289595
port_aux_basques-665-can-meds,47.57,-59.13,516,meds,0.9240133519709812
port_bloc-15-fra-refmar,45.5685,-1.0616,778,refmar,1.3602249693556263
port_canaveral_fl-774a-usa-uhslc,28.415,-80.593,713,uhslc,1.230630041173484
port_chalmers-669a-nzl-uhslc,-45.817,170.65,127,uhslc,0.4726880895916367
port_chicago-9415144-usa-noaa,38.056,-122.0395,442,noaa,0.8366577442578279
port_colborne_ontario-12865-can-meds,42.87,-79.25,978,meds,1.9893813937182383
port_douglas-59040-aus-bom,-16.4833,145.4667,270,bom,0.6338107793711558
port_dover_ontario-12710-can-meds,42.78,-80.2,850,meds,1.51238776752936
port_elizabeth-184a-zaf-uhslc,-33.96,25.63,562,uhslc,0.9927306685858128
port_ellen_islay-isl-gbr-bodc,55.6276,-6.1899,740,bodc,1.2885675638330818
port_eri_isle_of_man-iom-gbr-bodc,54.0852,-4.7681,645,bodc,1.1423741129203209
port_fourchon-8762075-usa-noaa,29.1142,-90.1993,707,noaa,1.2208487681726252
port_giles-61685-aus-bom,-35.0218,137.7683,779,bom,1.361644212833687
port_hardy_bc-8408-can-meds,50.72,-127.49,533,meds,0.9491831055019498
port_hedland-169a-aus-uhslc,-20.318,118.575,864,uhslc,1.550725131352451
port_hedland-62590-aus-bom,-20.3176,118.5744,864,bom,1.940919700778104
port_inland_mi-9087096-usa-noaa,45.9699,-85.8715,382,noaa,0.7689261527574255
port_isabel-8779770-usa-noaa,26.0612,-97.2155,797,noaa,1.396646480671633
port_isabel_tx-772a-usa-uhslc,26.06,-97.215,797,uhslc,1.3974491414772396
port_jefferson-8514560-usa-noaa,40.95,-73.0767,900,noaa,1.6449780464512676
port_kembla-342a-aus-uhslc,-34.473,150.912,50,uhslc,0.3383182314327001
port_kembla-60420-aus-bom,-34.475,150.91,50,bom,0.5346313716195007
port_lambton_ontario-11950-can-meds,42.66,-82.51,267,meds,0.6269287933468574
port_lincoln-61900-aus-bom,-34.7159,135.8701,832,bom,1.4828148415884372
port_louis-103c-mus-uhslc,-20.155,57.495,129,uhslc,0.4760676966108553
port_macquarie-207420-aus-bom,-31.4268,152.911,790,bom,1.385851809695117
port_manatee-8726384-usa-noaa,27.6383,-82.5625,1042,noaa,2.373431518478061
port_nolloth-701a-zaf-uhslc,-29.25,16.867,448,uhslc,0.8425154680487364
port_orford-9431647-usa-noaa,42.739,-124.4983,525,noaa,0.9396812349487332
port_orford_or-557a-usa-uhslc,42.74,-124.497,525,uhslc,0.9376445482920684
port_pirie-61800-aus-bom,-33.1776,138.0117,1105,bom,2.933133681801097
port_saint_francois-3365-can-meds,46.27,-72.62,911,meds,1.6619749776414006
port_san_luis-9412110-usa-noaa,35.1688,-120.7542,638,noaa,1.1015008888243285
port_san_luis_ca-565a-usa-uhslc,35.177,-120.76,638,uhslc,1.1016627273876871
port_stanley-290b-gbr-uhslc,-51.75,-57.933,97,uhslc,0.4406916311187978
port_stanley_ontario-12400-can-meds,42.66,-81.21,347,meds,0.7230174377708988
port_stanvac-100a-aus-uhslc,-35.108,138.467,808,uhslc,1.4269769387428348
port_stanvac-61583-aus-bom,-35.1086,138.467,808,bom,1.4365070994327265
port_townsend-9444900-usa-noaa,48.1129,-122.7595,372,noaa,0.7539247243369744
port_tudy-71-fra-refmar,47.6443,-3.4459,449,refmar,0.8435206603065383
port_vendres-75-fra-refmar,42.5199,3.1075,241,refmar,0.5920425208475553
port_vila-046b-vut-uhslc,-17.762,168.293,191,uhslc,0.5499923358171079
port_vila-57320-vut-bom,-17.7614,168.2928,191,bom,0.5499925158773802
port_weller_ontario-13030-can-meds,43.24,-79.22,399,meds,0.7891441235374792
portbloc_60minute-por-fra-cmems,45.5684,-1.0616,778,cmems,1.362707837028489
portellen-por-gbr-cmems,55.6274,-6.1901,740,cmems,1.2812484111237863
porterin-por-gbr-cmems,54.0854,-4.7681,645,cmems,1.109566810990018
portland-61410-aus-bom,-38.3514,141.6197,163,bom,0.734877770812356
portland-8418150-usa-noaa,43.6581,-70.2442,1018,noaa,2.423313731863873
portland_me-252a-usa-uhslc,43.657,-70.247,1018,uhslc,2.1958578119463046
portland_victoria-129a-aus-uhslc,-38.343,141.613,163,uhslc,0.5221318437415615
portneuf-3300-can-meds,46.68,-71.88,1046,meds,2.38916441399788
porto_empedocle-por-ita-ispra,37.2858,13.5268,739,ispra,1.2801025334723728
porto_torres-por-ita-ispra,40.8422,8.4039,53,ispra,0.3456066980620771
portpatrick-por-gbr-bodc,54.8426,-5.12,814,bodc,1.4602279465166852
portpatrick-por-gbr-cmems,54.8424,-5.1189,814,cmems,1.4387086444515595
portrush-pru-gbr-bodc,55.2068,-6.6568,634,bodc,1.0968384296367168
portsmouth-por-gbr-cmems,50.8004,-1.1102,534,cmems,1.920205172126103
portsmouth-ptm-gbr-bodc,50.8022,-1.1113,534,bodc,1.2345396094679413
portsmouth-ptm-gbr-da_idh,50.8022,-1.1113,534,da_idh,0.95111661826842
porttudy_60minute-por-fra-cmems,47.6443,-3.446,449,cmems,0.8436910716567352
portvendres_60minute-por-fra-cmems,42.5201,3.1073,241,cmems,0.592103213792109
prescott_ontario-14500-can-meds,44.71,-75.52,291,meds,0.6601446663184418
prince_rupert-540a-can-uhslc,54.317,-130.323,566,uhslc,1.5018445353402878
prince_rupert_bc-9354-can-meds,54.32,-130.32,566,meds,0.9998608886334868
progreso-402-mex-unam,21.3033,-89.6667,852,unam,1.5171179193642923
providence-8454000-usa-noaa,41.8071,-71.4012,1043,noaa,2.3796609614311213
prudhoe_bay-9497645-usa-noaa,70.4114,-148.5317,642,noaa,1.1066539030185674
prudhoe_bay_ak-579a-usa-uhslc,70.4,-148.527,642,uhslc,1.1066218765551077
pt_la_rue-121a-syc-uhslc,-4.672,55.528,0,uhslc,0.1512471566790247
puerto_angel-672a-mex-uhslc,15.657,-96.493,414,uhslc,0.8053197769241422
puerto_armuelles-304b-pan-uhslc,8.273,-82.86,1096,uhslc,2.812126824368178
puerto_cortes-780a-hnd-uhslc,15.833,-87.95,19,uhslc,0.2673367041400781
puerto_montt-684a-chl-uhslc,-41.485,-72.962,693,uhslc,1.2051488027515656
puerto_princesa-380a-phl-uhslc,9.75,118.733,179,uhslc,0.5398765408093587
pulpit_harbor-8414888-usa-da_sat,44.1565,-68.8862,575,da_sat,1.0155051676458309
queen_charlotte_city-9850-can-meds,53.25,-132.07,857,meds,1.5324881091505955
queenscliff-60732-aus-bom,-38.2728,144.6626,317,bom,0.68913352087567
quepos-087a-cri-uhslc,9.4,-84.167,706,uhslc,1.2205685060282017
quonset_point-8454049-usa-noaa,41.5869,-71.41,697,noaa,1.2061734024969228
raahe-raa-fin-cmems,64.6659,24.4071,664,cmems,1.1376424925386737
raahe_lapaluoto-100540-fin-fmi,64.67,24.41,664,fmi,1.137642511266087
rabaul-010a-png-uhslc,-4.2,152.175,10,uhslc,0.2248692834823037
rak_noord-raknd-nld-rws,51.695,4.4216,765,rws,1.3319545246914464
rak_zuid-rakzd-nld-rws,51.6824,4.3974,1099,rws,2.8352716983346733
rarotonga-023a-cok-uhslc,-21.207,-159.775,84,uhslc,1.1459395180248766
rarotonga-023b-cok-uhslc,-21.2,-159.787,84,uhslc,0.415373298178593
rarotonga_avarua_harbour-65980-cok-bom,-21.2048,-159.7848,84,bom,0.4154087143417949
ratan-2056-swe-smhi,63.9861,20.895,604,smhi,1.0522503056031591
ratan-rat-swe-cmems,63.9861,20.895,604,cmems,1.052265330415752
rauma-rau-fin-cmems,61.1335,21.4258,424,cmems,0.815918775642345
rauma_ulko_petajas-134224-fin-fmi,61.13,21.43,424,fmi,0.8199156889136665
ravenna-rav-ita-ispra,44.4921,12.2829,748,ispra,1.299568323952932
rechtenfleth-4108-deu-wsv,53.3812,8.5006,1147,wsv,3.954082054622836
red_dog_dock-9491094-usa-noaa,67.5758,-164.0644,933,noaa,1.7244208511324226
redwood_city-9414523-usa-noaa,37.5067,-122.21,318,noaa,0.6892050115307603
reedy_point-8551910-usa-noaa,39.5583,-75.5733,918,noaa,1.6760535187673222
reggio_calabria-reg-ita-ispra,38.1217,15.6489,243,ispra,0.5942511743697825
repentigny-15668-can-meds,45.74,-73.44,794,meds,1.3911581261756594
resolute-5560-can-meds,74.66,-94.88,363,meds,0.7427123628185048
reunion-164a-fra-uhslc,-20.935,55.285,121,uhslc,0.4633538986535369
reykjavik-288a-isl-uhslc,64.15,-21.933,521,uhslc,0.933211219749655
richards_bay-188a-zaf-uhslc,-28.8,32.083,946,uhslc,1.772093360284274
richmond-9414863-usa-noaa,37.923,-122.4096,240,noaa,0.5907491957904993
rikitea-016a-fra-uhslc,-23.125,-134.953,35,uhslc,0.312777208191358
rimouski-2985-can-meds,48.48,-68.51,755,meds,1.311836633595286
ringhals-2105-swe-smhi,57.2497,12.1125,700,smhi,1.210644396595722
ringhals-rin-swe-cmems,57.2497,12.1125,700,cmems,1.2517403718030973
riviere_au_renard-2330-can-meds,49.0,-64.38,780,meds,1.3633133100431047
robbensudsteert-4110-deu-wsv,53.6392,8.4452,1131,wsv,3.5311076257538403
rock_cut_mi-9076024-usa-noaa,46.2648,-84.1912,415,noaa,0.8057602725654415
rockport-8774770-usa-noaa,28.0217,-97.0467,759,noaa,1.3259985567109605
rockport_tx-769a-usa-uhslc,28.022,-97.047,759,uhslc,1.3167663680138295
rodby-rod-dnk-cmems,54.65,11.35,878,cmems,1.5870759696991206
rodrigues-105a-mus-uhslc,-19.668,63.418,337,uhslc,0.715827453811363
rodvig-rod-dnk-cmems,55.2542,12.3728,927,cmems,1.7032684513705747
ronne-ron-dnk-cmems,55.1,14.6833,733,cmems,1.2647288268800458
roompot_binnen-roompbnn-nld-rws,51.6191,3.6864,1033,rws,2.3051494908110746
roompot_buiten-roompbtn-nld-rws,51.6196,3.6821,1033,rws,2.613441839470519
rorvik-803a-nor-uhslc,64.867,11.25,577,uhslc,1.016993568942712
rorvik-rvk-nor-nhs,64.8595,11.2301,577,nhs,1.0162736951208091
roscoff-54-fra-refmar,48.7184,-3.9657,672,refmar,1.152444364967785
roscoff_60minute-ros-fra-cmems,48.7184,-3.9659,672,cmems,1.1522728503367878
rosslyn_bay-330a-aus-uhslc,-23.162,150.79,264,uhslc,0.6228414261291172
rosslyn_bay-59670-aus-bom,-23.1667,150.7917,264,bom,0.6594780452362772
rossport_ontario-10220-can-meds,48.83,-87.52,522,meds,0.9352935758724824
rothera-832a-gbr-uhslc,-67.567,-68.133,153,uhslc,0.6842486364539206
rothera-rot-gbr-noc,-67.5713,-68.1298,153,noc,0.5063327331234666
rough_and_ready_island-rri-usa-cdwr,37.963,-121.365,1076,cdwr,2.62065898416896
rumoiko-0132-jpn-jodc_pahb,43.9505,141.635,265,jodc_pahb,0.6236249767422436
rustico-1915-can-meds,46.47,-63.28,738,meds,1.2769252881755713
sabine_pass_n_tx-766a-usa-uhslc,29.73,-93.87,1117,uhslc,3.460403135566056
sabine_pass_north-8770570-usa-noaa,29.7284,-93.8701,1117,noaa,3.108288874097749
sacramento_r_at_snodgrass-sgx-usa-cdwr,38.3497,-121.5336,1037,cdwr,2.3148107566980825
sado-ma79-jpn-jodc_jma,38.3186,138.5172,57,jodc_jma,0.3544582413035398
sagunto-sag-esp-cmems,39.634,-0.206,136,cmems,0.4874434831862286
saigo-ma54-jpn-jodc_jma,36.2014,133.3311,82,jodc_jma,0.4109482033082045
sainildas_60minute-sai-fra-cmems,47.1404,-2.2464,745,cmems,1.2944681289639288
saint_francois_io-3100-can-meds,47.0,-70.81,1097,meds,2.8316899528461685
saint_gildas-36-fra-refmar,47.1404,-2.2464,745,refmar,1.2948201226566307
saint_jean_de_luz_socoa-95-fra-refmar,43.3952,-1.6816,282,refmar,0.67798178707093
saint_john-65-can-meds,45.25,-66.06,1083,meds,2.685627702698449
saint_joseph_de_la_rive-3057-can-meds,47.45,-70.37,1021,meds,2.214078696826589
saint_malo-410-fra-refmar,48.6408,-2.0281,674,refmar,1.1577766610039186
saint_nazaire-37-fra-refmar,47.2669,-2.2016,915,refmar,1.6740457204767614
sainte_anne_de_bellevue-16005-can-meds,45.4,-73.96,611,meds,1.0608911691394576
sainte_anne_des_monts-2935-can-meds,49.13,-66.49,950,meds,1.7855975304093374
saintmalo_60minute-sai-fra-cmems,48.6411,-2.0276,674,cmems,1.1580199649573435
saintnazaire_60minute-sai-fra-cmems,47.27,-2.2,915,cmems,1.6741736632220188
saipan-028b-usa-uhslc,15.227,145.742,663,uhslc,1.1307518642308452
sakai-ma53-jpn-jodc_jma,35.5478,133.2431,159,jodc_jma,0.5159216623018736
sakatako-0102-jpn-jodc_pahb,38.9175,139.8236,598,jodc_pahb,1.0448968937041336
salalah-114a-omn-uhslc,16.935,54.007,155,uhslc,0.5073448430232206
saldahna_bay-703a-zaf-uhslc,-33.017,17.95,572,uhslc,1.011755730163783
salerno-sal-ita-ispra,40.6766,14.7508,99,ispra,0.4420617549785928
salina_cruz-394-mex-unam,16.3183,-95.1967,648,unam,1.1136902200384713
salina_cruz-394a-mex-uhslc,16.16,-95.203,647,uhslc,1.1136340198087198
salvador-708b-bra-uhslc,-12.973,-38.517,4,uhslc,0.1905870265149525
san_andres-737a-col-uhslc,12.57,-81.702,134,uhslc,0.4862979170404484
san_carlos-674a-mex-uhslc,24.79,-112.12,506,uhslc,0.9076736656083724
san_diego-9410170-usa-noaa,32.7142,-117.1736,549,noaa,0.9685237977742022
san_diego_ca-569a-usa-uhslc,32.713,-117.173,549,uhslc,0.9694019514223462
san_felix-035a-chl-uhslc,-26.292,-80.108,210,uhslc,0.5657941931081327
san_francisco-9414290-usa-noaa,37.8063,-122.4659,172,noaa,0.8721387941940666
san_francisco_ca-551a-usa-uhslc,37.807,-122.465,172,uhslc,0.8682317661815353
san_joaquin_r_at_brandt_bridge-bdt-usa-cdwr,37.865,-121.3231,458,cdwr,0.8570286891205233
san_joaquin_r_at_prisoners_pt_near_termino-pri-usa-cdwr,38.0594,-121.5572,870,cdwr,1.569451888707381
san_joaquin_r_at_rindge_pump-rgp-usa-cdwr,37.9973,-121.4194,715,cdwr,1.227831053899714
san_jose-675a-gtm-uhslc,13.917,-90.833,269,uhslc,0.6304813003491381
san_juan-096a-per-uhslc,-15.367,-75.2,395,uhslc,0.7853651450388476
san_juan-9755371-usa-noaa,18.4592,-66.1164,90,noaa,0.431576595564398
san_juan_pr-245a-usa-uhslc,18.46,-66.117,90,uhslc,0.4309449132725915
sand_island-1619910-usa-noaa,28.2117,-177.36,469,noaa,1.035662411670404
sand_point-9459450-usa-noaa,55.3317,-160.5043,390,noaa,0.7802474207401675
sand_point_ak-574a-usa-uhslc,55.337,-160.502,390,uhslc,0.8041788610057568
sandakan-389a-mys-uhslc,5.81,118.067,802,uhslc,1.4100588395312723
sandown_pier-sdp-gbr-cco,50.6511,-1.1532,495,cco,0.8956307426675493
sandy_hook-8531680-usa-noaa,40.4669,-74.0094,1052,noaa,2.429074246373221
sanfrancisco_fort_point-9414920-usa-da_sat,37.8091,-122.4704,172,da_sat,0.5281682353385477
santa_barbara-9411340-usa-noaa,34.4031,-119.6928,287,noaa,0.6538791604637265
santa_barbara_ca-577a-usa-uhslc,34.408,-119.685,287,uhslc,0.6533591569183639
santa_cruz-030a-ecu-uhslc,-0.755,-90.313,15,uhslc,0.2582947531104911
santa_monica-9410840-usa-noaa,34.0083,-118.5,334,noaa,0.7101578162022576
santa_monica_ca-578a-usa-uhslc,34.008,-118.5,334,uhslc,0.7100008359298225
santander-san-esp-cmems,43.461,-3.791,229,cmems,0.580289485759341
sasebo-hd19-jpn-jodc_jcg,33.1581,129.7239,905,jodc_jcg,1.651796740830856
sassnitz-sas-deu-cmems,54.5108,13.6431,677,cmems,1.1639116945257963
sault_ste_marie_ontario-10980-can-meds,46.51,-84.37,606,meds,1.0537402953692223
sault_ste_marie_ontario-11010-can-meds,46.51,-84.34,192,meds,0.5690323334046747
sausalito-9414806-usa-da_sat,37.849,-122.4802,232,da_sat,0.5814991855689302
scheveningen-schevngn-nld-rws,52.099,4.2636,1064,rws,2.499715422057547
schiermonnikoog-schiermnog-nld-rws,53.4689,6.2029,1107,rws,2.9737060345898683
schopfstelle_pegel_hpa-3343-deu-wsv,53.5084,10.0616,1167,wsv,4.720279843563734
schulau-96-deu-wsv,53.5685,9.7033,1163,wsv,4.477501193137232
scott_base-663a-nzl-uhslc,-77.85,166.767,222,uhslc,0.5749321172281082
scruz_d_palma-206b-esp-uhslc,28.683,-17.75,11,uhslc,0.8214119582565466
seattle-9447130-usa-noaa,47.6019,-122.3392,667,noaa,1.144167970250872
seavey_island-8419870-usa-noaa,43.0797,-70.7411,908,noaa,1.6553001914090588
sedili-324a-mys-uhslc,1.932,104.115,368,uhslc,0.7453666244704992
seemannshoft_pegel_hpa-3345-deu-wsv,53.5401,9.8808,1164,wsv,4.660848525506057
seldovia-9455500-usa-noaa,59.4405,-151.7199,962,noaa,1.825083506986687
seldovia_ak-561a-usa-uhslc,59.44,-151.72,962,uhslc,1.822325295490374
sendaiko-0112-jpn-jodc_pahb,38.2728,141.0039,793,jodc_pahb,1.391011622995442
sept_iles-2780-can-meds,50.19,-66.38,764,meds,1.330238872025122
settlement_point-257a-bhs-uhslc,26.71,-78.997,86,uhslc,0.4185954204334528
settlement_point-257b-bhs-uhslc,26.69,-78.983,953,uhslc,1.790968188515888
seward-9455090-usa-noaa,60.12,-149.4267,478,noaa,0.8754656672401906
seward_ak-560c-usa-uhslc,60.12,-149.427,478,uhslc,0.9314017904884786
sewells_point-8638610-usa-noaa,36.9467,-76.33,963,noaa,1.8490654294877
shanwei-641a-chn-uhslc,22.75,115.35,646,uhslc,1.109767472497895
shediac_bay-1805-can-meds,46.23,-64.55,1026,meds,2.2679544686242603
sheerness-she-gbr-bodc,51.4456,0.7434,1050,bodc,2.4169818006264308
shibaura-hd07-jpn-jodc_jcg,35.6369,139.7536,678,jodc_jcg,1.1671102353932408
shibushiko-0114-jpn-jodc_pahb,31.475,131.1089,487,jodc_pahb,0.8848927206891988
shijiusuo-642a-chn-uhslc,35.383,119.55,680,uhslc,1.1720010923011377
shimizuminato-ma19-jpn-jodc_jma,35.0117,138.5175,190,jodc_jma,0.5498212199730366
shimokita-ma74-jpn-jodc_jma,41.3647,141.2381,147,jodc_jma,0.4989206483009281
shimonoseki-ma51-jpn-jodc_jma,33.925,130.9278,698,jodc_jma,1.2065674810326767
ship_john_shoal-8537121-usa-noaa,39.305,-75.375,791,noaa,1.3891874158740816
shirahama-ma27-jpn-jodc_jma,33.6836,135.3753,281,jodc_jma,0.6439776583542033
shute_harbour-59410-aus-bom,-20.2833,148.7833,661,bom,1.1280497002484615
sibolga-122a-idn-uhslc,1.75,98.767,238,uhslc,0.5866836024761011
simons_town-221a-zaf-uhslc,-34.183,18.433,729,uhslc,1.2588678218434164
simrishamn-2320-swe-smhi,55.5575,14.3578,742,smhi,1.2840800560327883
simrishamn-sim-swe-cmems,55.5575,14.3578,742,cmems,1.2832899737183954
sitka-9451600-usa-noaa,57.0517,-135.342,658,noaa,1.3956277629318736
sitka_ak-559a-usa-uhslc,57.052,-135.342,658,uhslc,1.1245665640268176
sjaellandsodde-sja-dnk-cmems,55.975,11.3722,806,cmems,1.422884304068767
skagen-ska-dnk-cmems,57.7194,10.5858,771,cmems,1.3519378497351278
skagsudde-2321-swe-smhi,63.1906,19.0125,352,smhi,0.7291303421289361
skagsudde-ska-swe-cmems,63.1906,19.0125,352,cmems,0.729542837942652
skagway-9452400-usa-noaa,59.4508,-135.328,844,noaa,1.5075762591166744
skamokawa-9440569-usa-noaa,46.2703,-123.4565,804,noaa,1.4136182709351357
skanor-30488-swe-smhi,55.4167,12.8294,932,smhi,1.720626712524747
skanor-ska-swe-cmems,55.4167,12.8294,932,cmems,1.7176485889703457
slipshavn-sli-dnk-cmems,55.2833,10.8333,690,cmems,1.19943984996353
smogen-2111-swe-smhi,58.3536,11.2178,767,smhi,1.3363717495777432
smogen-smo-swe-cmems,58.3536,11.2178,767,cmems,1.3363698707212388
socoa_60minute-soc-fra-cmems,43.3984,-1.6731,282,cmems,0.6468384934502189
solomons_island-8577330-usa-noaa,38.3172,-76.4508,554,noaa,0.9773118349638712
soma-gs18-jpn-jodc_giaj,37.8306,140.9617,482,jodc_giaj,0.8803709329885965
sorel-15930-can-meds,46.05,-73.12,681,meds,1.1723985958403669
south_beach-9435380-usa-noaa,44.6254,-124.0449,872,noaa,1.575064752062698
south_beach_or-592a-usa-uhslc,44.625,-124.043,872,uhslc,1.5758143500408814
south_pass-8760551-usa-noaa,28.99,-89.14,316,noaa,0.6866260270576909
south_trees-h052026a-aus-bom,-23.85,151.3,511,bom,0.9183696294002868
southport_north_carolina-8659084-usa-da_sat,33.915,-78.0183,423,da_sat,0.8149041233835215
spijkenisse-spijknse-nld-rws,51.8617,4.334,985,rws,2.0183418181338157
spikarna-2061-swe-smhi,62.3633,17.5311,387,smhi,0.7751524951074793
spikarna-spi-swe-cmems,62.3633,17.5311,387,cmems,0.7752401191132583
spodsbjerg-spo-dnk-cmems,54.9333,10.8333,829,cmems,1.4723055900951036
spring_bay-335a-aus-uhslc,-42.547,147.932,113,uhslc,0.4604619129987915
spring_bay-61170-aus-bom,-42.5486,147.9283,113,bom,0.4540487546538506
springmaid_pier-8661070-usa-noaa,33.655,-78.9183,854,noaa,1.5256917321090648
st_clair_shores_mi-9034052-usa-noaa,42.4732,-82.8792,234,noaa,0.5850488161749147
st_clair_state_police_mi-9014080-usa-noaa,42.8122,-82.4856,306,noaa,0.6757319976741724
st_helens-9439201-usa-noaa,45.8633,-122.7962,1039,noaa,2.3254639757668176
st_helier_jersey-jer-gbr-bodc,49.1833,-2.1167,685,bodc,1.193518226882709
st_johns-276a-can-uhslc,47.567,-52.7,435,uhslc,1.1027039015148152
st_johns-276b-can-uhslc,47.567,-52.7,435,uhslc,0.8323672267886255
st_johns-905-can-meds,47.57,-52.72,435,meds,1.071426005071619
st_lambert_amont-15505-can-meds,45.49,-73.52,941,meds,2.3505555833463743
st_lambert_aval-15507-can-meds,45.5,-73.52,941,meds,1.7602991090936453
st_petersburg-8726520-usa-noaa,27.7606,-82.6269,825,noaa,1.544023230984201
st_petersburg_fl-759a-usa-uhslc,27.76,-82.627,825,uhslc,1.4655464310483624
stadersand-98-deu-wsv,53.6296,9.5267,1155,wsv,4.212101121685291
stanley-sta-gbr-noc,-51.6924,-57.8205,98,noc,0.4416424870232069
stavanger-svg-nor-nhs,58.9743,5.7301,535,nhs,0.9512898409342432
stavenisse-stavnse-nld-rws,51.5954,4.006,1048,rws,2.393970038364758
stenungsund-2110-swe-smhi,58.0933,11.8325,842,smhi,1.503998624459585
stenungsund-ste-swe-cmems,58.0933,11.8325,842,cmems,1.5193460019566882
steveston_bc-7607-can-meds,49.13,-123.18,452,meds,0.8535492153642525
sthelier-sth-gbr-cmems,49.1833,-2.1167,685,cmems,1.1857934679337438
stockholm-2069-swe-smhi,59.3242,18.0817,300,smhi,0.6706085579192798
stockholm-826a-swe-uhslc,59.325,18.082,300,uhslc,0.6706054031831499
stockholm-sto-swe-cmems,59.3242,18.0817,300,cmems,0.670605402937603
stockton_california-9414883-usa-da_sat,37.9583,-121.29,691,da_sat,1.2003254334553677
stor_sperrwerk_bp-99-deu-wsv,53.8261,9.4014,1116,wsv,3.057953347528398
stornoway-295a-gbr-uhslc,58.208,-6.388,481,uhslc,0.877773765334271
stornoway-sto-gbr-bodc,58.2077,-6.3889,481,bodc,1.0128051332842172
stornoway-sto-gbr-cmems,58.2167,-6.3833,481,cmems,0.8915196672076297
stpetersburg-stp-rus-cmems,59.9333,30.2667,935,cmems,1.7276244492641606
streefkerk-streefkk-nld-rws,51.9076,4.7513,923,rws,1.684067013905676
sturgeon_point_ny-9063028-usa-noaa,42.6913,-79.0473,984,noaa,2.014731661593573
summerstown_ontario-14940-can-meds,45.06,-74.55,79,meds,0.4034070949834855
sumoto-ma32-jpn-jodc_jma,34.3467,134.9011,437,jodc_jma,0.8328841668757629
sunrise_club-snc-usa-cdwr,38.185,-122.083,1002,cdwr,2.1175836725468136
surabaya-160a-idn-uhslc,-7.208,112.725,907,uhslc,1.6536810799109622
susa-gs16-jpn-jodc_giaj,34.6275,131.6047,223,jodc_giaj,0.5750018104649579
suva-018a-fji-uhslc,-18.132,178.427,70,uhslc,0.4578274771136137
suva-018b-fji-uhslc,-18.133,178.428,70,uhslc,0.3815326437156257
suva-67050-fji-bom,-18.1342,178.4236,70,bom,0.3809730905153604
sydney_fort_denison-60370-aus-bom,-33.8547,151.2258,152,bom,0.5204908643092195
sydney_port_jackson-213470-aus-bom,-33.8254,151.2585,75,bom,0.3893291481462618
syowa_antarctica-127a-ata-uhslc,-69.0,39.6,208,uhslc,0.565190645463688
syowa_station_antarctica-hd50-ata-jodc_jcg,-69.0078,39.5703,208,jodc_jcg,0.9539699140598856
tacoma-9446484-usa-noaa,47.27,-122.413,396,noaa,0.7865645252415825
tago-gs22-jpn-jodc_giaj,34.8072,138.7639,250,jodc_giaj,0.6025335303180231
tajiri-gs10-jpn-jodc_giaj,35.5936,134.3161,189,jodc_giaj,0.5492478938082246
takamatsu-ma35-jpn-jodc_jma,34.3514,134.057,543,jodc_jma,0.9652544175800396
talara-092a-per-uhslc,-4.582,-81.282,105,uhslc,0.4487531724447955
talara-092b-per-uhslc,-4.582,-81.282,105,uhslc,0.8106507835258223
tallinn-tal-est-cmems,59.4444,24.7637,297,cmems,0.6682597915387005
tampico_madero-406-mex-unam,22.2617,-97.795,909,unam,1.656076283974438
tanegashima-ma75-jpn-jodc_jma,30.4636,130.9644,675,jodc_jma,1.158471492398066
tanjong_pagar-699a-sgp-uhslc,1.262,103.853,385,uhslc,0.7741746055229564
tannowa-ma29-jpn-jodc_jma,34.3389,135.1781,517,jodc_jma,0.9264927256823072
tappi-hd27-jpn-jodc_jcg,41.2425,140.3814,298,jodc_jcg,0.6693337041961995
taranaki-076a-nzl-uhslc,-39.05,174.033,614,uhslc,1.0619914199724154
taranto-tar-ita-ispra,40.4756,17.2238,484,ispra,0.8821274338618317
tarawa_betio-002d-kir-uhslc,1.363,172.93,24,uhslc,0.2888824414771047
tarawa_betio-67590-kir-bom,1.3651,172.933,24,bom,0.2887442784164079
tarifa-tari-esp-ieo,36.0086,-5.6026,679,ieo,1.171213055583942
tauranga-073a-nzl-uhslc,-37.65,176.183,252,uhslc,0.603155863822081
